latitude;longitude;weekly_traversals
38.72152642986748;-9.152204786002079;3882
38.72183734292048;-9.152175867173654;5560
38.72213250697574;-9.151922840805412;4339
38.7224591682637;-9.152118028830834;170
38.72273858155939;-9.15164089168567;6694
38.72304949304391;-9.15161197022554;5395
38.72349223345146;-9.151232422281302;3937
38.72378739220996;-9.150979388418348;4229
38.72423012807785;-9.150599834773702;4933
38.724525283809825;-9.150346797110458;9723
38.72467286122181;-9.150220277708794;10430
38.72480468386776;-9.149869646294466;2663
38.72478892899952;-9.14964553508753;1651
38.725231656469795;-9.149265972163768;11117
38.70734807387983;-9.144164058765323;1837
38.70733232088815;-9.143940008170382;1692
38.70703716097444;-9.14419300303408;2659
38.70688958056398;-9.144319499896206;1771
38.706726247815645;-9.144221947074026;781
38.706757751482;-9.144670046108676;2311
38.706773502708366;-9.144894096264478;1350
38.706541337153;-9.146043290374614;18607
38.70652558822524;-9.14581923894876;17862
38.70668892051179;-9.145916795949205;7484
38.706588581508846;-9.146715447205775;19602
38.70669880417908;-9.148283828040464;9550
38.70672438037277;-9.150874958127096;11664
38.706592528611964;-9.15122550760603;8883
38.706834549681865;-9.152443391062445;15531
38.70679710329438;-9.15413833093899;11582
38.70682857025282;-9.154586463986872;5550
38.706596302585936;-9.155735703639555;10508
38.70605309192645;-9.156913839956013;8603
38.705921218537895;-9.157264390067725;14939
38.705805070271154;-9.15783900905037;1194
38.7055098646246;-9.158091968826797;6714
38.705377986431884;-9.15844251717945;7173
38.7050985022904;-9.158919543270052;5065
38.70496662068082;-9.159270090251033;6841
38.70455524650905;-9.160097659006338;5259
38.70427575235986;-9.160574679207823;1732
38.70415958310683;-9.161149293507302;5558
38.70404341057234;-9.161723908261441;7001
38.70407484543944;-9.162172050929106;2409
38.703679158688004;-9.163223682653406;3077
38.70372630125008;-9.163895901720533;4388
38.70377344016977;-9.164568124613641;2257
38.70365724876175;-9.165142744353195;3432
38.703688670385525;-9.165590896341143;3616
38.7037829255433;-9.166935362506363;3812
38.70366672165725;-9.167509987767298;3759
38.70371384032336;-9.16818222848796;4768
38.70376095534668;-9.168854473033612;1756
38.70366044433008;-9.169653185546036;4465
38.703691849213044;-9.170101352817731;3282
38.70377035433682;-9.171221778433477;3012
38.70363842872733;-9.171572326859408;3225
38.703358875366476;-9.172049335947984;1876
38.70324264357629;-9.172623969805445;2081
38.70297877987347;-9.17332506315941;1342
38.702846845941444;-9.1736756092533;1638
38.70273060447382;-9.17425024302104;736
38.70277768359937;-9.174922509757863;3127
38.70249811169376;-9.175399511912573;2313
38.70220284634745;-9.17565242278533;1888
38.70161231202955;-9.176158239970789;2951
38.70133273148487;-9.176635234301706;2431
38.701200783887934;-9.1769857748973;2295
38.70105314796683;-9.177112226669918;2424
38.700641609820366;-9.17793975569916;2376
38.70037770234923;-9.17864083177949;2622
38.69973358929338;-9.180617605257378;551
38.697138424012415;-9.199465607835206;1253
38.69728609770202;-9.199339186733091;4116
38.69743377108974;-9.199212765250843;3741
38.69759708784066;-9.19931045882957;1605
38.69792372126158;-9.199505847422975;641
38.69823471116974;-9.199477119923978;824
38.69854570082517;-9.199448392197844;501
38.69870901751732;-9.19954608784418;790
38.699020006931086;-9.199517360206762;323
38.69934664025651;-9.199712753567077;832
38.699657629439606;-9.199684026334202;605
38.69982094607285;-9.199781724048206;767
38.70013193501416;-9.199752996904063;378
38.70044292370265;-9.19972426953277;226
38.700753912138275;-9.199695541934368;317
38.70091722877756;-9.199793241074609;830
38.70122821697133;-9.199764513564908;752
38.70153920491219;-9.199735785828071;662
38.70185019260015;-9.199707057864101;689
38.702161180035176;-9.199678329672969;761
38.70230885052305;-9.199551900535123;632
38.702619837441205;-9.199523171573833;291
38.702930824106375;-9.19949444238538;372
38.70324181051854;-9.199465712969765;522
38.703552796677705;-9.199436983326988;412
38.703700465807884;-9.199310551636826;124
38.70386378258383;-9.199408253457054;518
38.70384813463608;-9.199184119566453;140
38.70383248628326;-9.19895998610005;140
38.70394885586864;-9.198385287337217;150
38.73267758415724;-9.148347419534453;165
38.73215606127774;-9.147606371701738;597
38.7319769648918;-9.14728464945631;696
38.73181363279831;-9.147187056522403;989
38.73179786794465;-9.146962929399836;550
38.731618770436334;-9.1466412115323;856
38.73009579973039;-9.147234172512094;9217
38.72980066163554;-9.147487235268928;6208
38.729342190384415;-9.147642705448535;7350
38.729047049942494;-9.14789576483756;8536
38.72873614740783;-9.147924702892583;6823
38.72845676542555;-9.14840187905498;2136
38.72830919353945;-9.148528406659201;2331
38.72726042438145;-9.149189971597558;5461
38.72680194470765;-9.149345428223377;8130
38.72607982416445;-9.150202159198047;3262
38.72596375620259;-9.150776912767327;5595
38.72566860115487;-9.151029954241148;5059
38.72535769224627;-9.151058878932993;4516
38.7250467830832;-9.151087803396132;3588
38.72486769929215;-9.150766095379193;5189
38.7245410371878;-9.150570908735942;6061
38.72409830211504;-9.15095046401147;2220
38.72395072315214;-9.151076981676582;1192
38.72350798444757;-9.151456532391748;230
38.723197073482396;-9.151485454624154;3925
38.72288616226287;-9.151514376627887;6150
38.7222958376332;-9.152020434578878;2123
38.7215421776548;-9.152428892021812;3422
38.720625182698925;-9.152739748429497;274
38.72039299340463;-9.153889186066637;7518
38.72040873725552;-9.154113291631385;5477
38.72029263653419;-9.154688011769029;4659
38.72016079097895;-9.15503862552891;6139
38.720028944035846;-9.155389238901282;6758
38.71989709570489;-9.155739851886123;6901
38.719601916523345;-9.155992862629914;5334
38.71914340671733;-9.156148270151627;4386
38.718995816105355;-9.156274774029942;4889
38.71853730464566;-9.156430178932524;794
38.71824212137942;-9.156683183702025;1412
38.71794693690314;-9.156936186951453;3063
38.717815080318786;-9.15728679137571;3323
38.71735656432051;-9.157442188890114;5608
38.717061376214225;-9.157695187579359;5210
38.716618591786144;-9.158074682763132;5319
38.716323400655035;-9.158327677652244;5126
38.716028208314036;-9.15858067102132;4261
38.71573301476319;-9.158833662870368;4678
38.715585417534086;-9.158960158224863;2798
38.71543782000251;-9.15908665319937;1909
38.71515835401605;-9.15956374147995;603
38.71486315615542;-9.159816728335759;1426
38.71456795708508;-9.16006971367153;1513
38.714109428608616;-9.160225090869524;1590
38.7139618280527;-9.16035158204396;2155
38.71379849986721;-9.160253975741284;1937
38.71381422719439;-9.160478072838405;2619
38.71382995411676;-9.160702170360832;1844
38.713845680634314;-9.160926268308561;2499
38.71386140674706;-9.161150366681593;2634
38.713877132454975;-9.161374465479911;2576
38.71372952993355;-9.16150095502797;2664
38.713450048266054;-9.161978031557831;1850
38.71300723605249;-9.16235749499204;2579
38.71272774857512;-9.162834566630739;1602
38.71244825812276;-9.163311636308121;215
38.71230065155697;-9.163438121406198;416
38.71213732427732;-9.163340508649638;2238
38.711989717446954;-9.16346699320434;2069
38.71215304468881;-9.163564606124284;742
38.7120054375183;-9.16369109046234;1115
38.71171022227018;-9.163944057998439;2709
38.71172594125638;-9.16416815524835;1110
38.71143072411856;-9.164421120831108;682
38.71098789614423;-9.164800566355174;1771
38.710708392183385;-9.165277624296321;402
38.71041317013256;-9.165530584125618;1195
38.71026555865367;-9.165657063470263;1468
38.71011794687246;-9.16578354243489;1705
38.709838436157845;-9.166260594507685;928
38.709543209799;-9.166513549343536;1106
38.70910036799351;-9.166892978747244;1112
38.7086418124337;-9.167048311180872;1534
38.708183255789294;-9.167203641919741;1640
38.70803564011612;-9.167330115781008;1295
38.70772469806037;-9.167358970963878;1855
38.6958196701744;-9.207482056802156;1844
38.695166412585735;-9.207091203755382;1357
38.69513515720861;-9.20664296120587;1680
38.696003942191226;-9.201149303390581;900
38.696453870018054;-9.198626613829642;1127
38.78393115947216;-9.096511663334844;160
38.78409450639705;-9.096609181765071;110
38.784226060708576;-9.096258311833944;105
38.784373510870715;-9.096131635513192;105
38.706899497955;-9.146686512833295;609
38.70704708206976;-9.146560018513195;883
38.707210414147745;-9.14665757823208;1002
38.707062829995216;-9.146784072715764;899
38.70676766078295;-9.147037060543644;2088
38.70665742157137;-9.145468693090649;17144
38.70664167149432;-9.145244642299808;18052
38.70661017012653;-9.144796541994998;22593
38.70646258846867;-9.144923037501501;10552
38.70629925589806;-9.144825483546658;15700
38.70612017222164;-9.144503882055975;8076
38.70628350488316;-9.144601434890753;6724
38.70626775346374;-9.14437738666048;5593
38.706104420737844;-9.144279834467545;10429
38.706088668849524;-9.144055787304765;9886
38.705941087985394;-9.144182282752828;4277
38.705614422400835;-9.143987180758094;15863
38.705224745442784;-9.142895907415657;13734
38.70520899161467;-9.142671865164685;4447
38.70535657062667;-9.142545369290241;22247
38.70581506103719;-9.142389922503805;5186
38.70599414902437;-9.142711513266914;4166
38.70600990333988;-9.14293555787571;2359
38.70614172754495;-9.14258501614202;4709
38.706125972484735;-9.142360971742745;3152
38.70628930576312;-9.142458518637323;3365
38.705488394423284;-9.142194830778422;21144
38.705456883383754;-9.14174674754032;17911
38.70550414933629;-9.142418873036014;13020
38.70524049886639;-9.143119950092304;26928
38.70510867155052;-9.143470488040794;5729
38.7051244238249;-9.143694531352608;8847
38.70514017569476;-9.143918575090055;9216
38.705039846538966;-9.144717202241754;2856
38.7057777552064;-9.144084731516353;9360
38.706509838892934;-9.145595187948514;13644
38.706557085676174;-9.146267342226066;21546
38.706604328818344;-9.14693950033401;20308
38.706582704985976;-9.148858432130837;10032
38.70662993375634;-9.149530603633343;14464
38.7067715982187;-9.151547141118044;4506
38.70665548195148;-9.152121753281355;17342
38.70670269270752;-9.152793942005074;17491
38.70669670593275;-9.154937016214307;16522
38.706580571607994;-9.1555116356343;13052
38.70646443400165;-9.156086255510067;9179
38.70618496392775;-9.156563289456775;6875
38.7056417414301;-9.15774142008656;6230
38.70552559004873;-9.158316038077583;4959
38.705261830786434;-9.159017134812808;1314
38.705657467599025;-9.157965489128541;6758
38.70577361684834;-9.15739087095874;4814
38.706316834541774;-9.156212738570064;6231
38.70644870376852;-9.155862187295888;6462
38.70654910843811;-9.155063500899827;1078
38.70664950712255;-9.15426481665366;5218
38.706618039225816;-9.153816685740171;1939
38.70658656971051;-9.153368556528306;975
38.73606594049228;-9.147580808248362;1523
38.73605017333367;-9.147356668042754;1161
38.73616620169378;-9.146781846845379;380
38.73628222676969;-9.146207026105877;205
38.73626645690552;-9.145982887597004;495
38.73625068663635;-9.145758749514082;6206
38.736087354074634;-9.145661155383063;9640
38.735760688869746;-9.145465968556872;14295
38.73544979414849;-9.145494918516414;10706
38.735286461515685;-9.145397326136111;21418
38.73481223390011;-9.145328684594789;10691
38.734501338689434;-9.145357634726233;3003
38.73419044322374;-9.145386584628747;2575
38.733731984135446;-9.14554207407429;8772
38.73265173018093;-9.14575545785068;6587
38.73189813689731;-9.146164014890852;8429
38.731603004708255;-9.146417085903714;7092
38.731455438159514;-9.146543620840042;6392
38.730554268757466;-9.147078698788544;3760
38.73040670042946;-9.14720523128079;1490
38.72994823083436;-9.147360704080535;8921
38.728751908289524;-9.148148822706387;4964
38.726048313437;-9.149753928638592;9925
38.72593224777518;-9.150328680937896;4365
38.72552102317699;-9.151156474407983;5165
38.72537344489643;-9.151282994194775;1390
38.72538919714172;-9.151507109882237;1724
38.72540494898214;-9.151731225995372;1912
38.72542070041768;-9.151955342534157;1677
38.72543645144832;-9.152179459498633;934
38.72528887150401;-9.152305978039532;1708
38.72530462178952;-9.152530095213175;1816
38.72532037167012;-9.152754212812455;1744
38.725336121145844;-9.152978330837374;1256
38.72535187021668;-9.153202449287926;770
38.72520428860863;-9.153328966582846;2300
38.7252200369343;-9.153553085242539;4173
38.722480743702015;-9.150198659578612;2538
38.72233316477508;-9.150325175391353;3141
38.722201337058245;-9.15067579579783;2654
38.722053757185805;-9.150802310634136;4057
38.72190617701075;-9.150928825090435;3687
38.72177434662022;-9.151279443916849;3079
38.72165826377897;-9.151854167740971;1169
38.72136309926907;-9.152107192694903;3957
38.721083680720206;-9.152584321073551;7158
38.72096758951377;-9.153159042737435;1073
38.720276893833216;-9.15446390556969;6343
38.720145049023046;-9.154814519120535;4172
38.720044684841845;-9.155613345944177;6994
38.719749506265394;-9.155866357448032;7668
38.71976524598609;-9.156090464483405;2539
38.71978098530194;-9.156314571944268;2066
38.719812462719084;-9.156762788142437;1129
38.719828200820366;-9.156986896879731;280
38.71968060937721;-9.15711340097896;913
38.719727820231256;-9.157785729093982;1081
38.719743556372876;-9.158009839316561;1134
38.71977502744152;-9.15845806103802;1066
38.71980649689067;-9.158906284461192;1025
38.71982223100793;-9.15913039681091;857
38.719853698027805;-9.15957862278658;990
38.71986943093042;-9.15980273641251;916
38.72004849172715;-9.16012446387343;787
38.7200642237553;-9.160348578992155;950
38.72007995537856;-9.16057269453626;750
38.72009568659692;-9.160796810505724;490
38.72011141741038;-9.16102092690058;560
38.72027474542364;-9.161118543356718;1796
38.720290475767484;-9.161342660818939;2368
38.69459832665314;-9.205677475422608;34834
38.69445064114852;-9.205803885226059;10508
38.694139640547085;-9.205832586901824;4018
38.69430295534212;-9.205930294649363;6971
38.69446627011017;-9.206028002875556;17155
38.69412401145521;-9.20560847053508;3188
38.69428732631535;-9.205706177641245;4086
38.694155269233946;-9.206056703692509;7149
38.715695526064614;-9.16052886800661;1096
38.715726982001264;-9.160977074629452;2037
38.71574270936231;-9.161201178578851;295
38.715906037289685;-9.16129878998152;671
38.71606936519014;-9.161396401862703;1389
38.716232693063674;-9.161494014222397;1706
38.71639602091027;-9.161591627060593;3031
38.716543621692196;-9.16146513321827;2129
38.71652789424963;-9.161241026484541;518
38.71682309422577;-9.160988037226554;1276
38.71711829299207;-9.160735046448417;540
38.717234432419886;-9.160160336131733;1089
38.71736629966817;-9.159809732602039;1105
38.71749816552874;-9.159459128684489;815
38.717645762189974;-9.159332630718879;1505
38.717793358548725;-9.15920613237324;1214
38.71777762602011;-9.1589820258169;834
38.71790948846251;-9.158631420527142;90
38.71822041226081;-9.15860252785008;1326
38.718741864579634;-9.159343569995903;165
38.72551104962876;-9.148788816451216;2224
38.72569013812582;-9.149110518325132;4110
38.72601680109006;-9.149305699782044;9496
38.727360722160114;-9.148391095393475;1510
38.72858857646752;-9.148051231473314;5754
38.72872038612126;-9.147700583504573;4754
38.72901552641301;-9.147447524770179;2481
38.72903128838019;-9.147671644590968;12058
38.720587166650866;-9.12996238990283;334
38.720439618122526;-9.130088924465179;713
38.720423829652894;-9.129864859534202;343
38.72071892572619;-9.129611789597751;105
38.721014020588505;-9.129358718141985;110
38.72116156756553;-9.129232181844346;399
38.721488241910556;-9.129427241421135;1015
38.72151982159139;-9.129875376437491;1546
38.722220535162215;-9.130937719894654;1132
38.72256299617785;-9.13135686491153;339
38.72303721841587;-9.131425402826737;1223
38.72337967884255;-9.131844555837619;1176
38.72367477694891;-9.131591480434045;325
38.72382232554793;-9.131464942162433;260
38.724280758478045;-9.131309403280492;737
38.72457585363164;-9.13105632375041;360
38.72473919032039;-9.13115386270188;313
38.72505007418004;-9.13112486146909;285
38.72519762107492;-9.130998320426604;422
38.725392536807554;-9.131544023291195;515
38.72558745063743;-9.132089730907762;600
38.72591412340932;-9.132284817598077;280
38.72607745975506;-9.13238236166077;1282
38.72625658384711;-9.132703992546672;816
38.72630394473837;-9.133376254138165;1280
38.72633551664237;-9.133824430663262;1542
38.72621953572341;-9.134399148325915;2269
38.72638287146309;-9.134496698646966;3198
38.72639865559391;-9.13472078882713;3506
38.72643022264138;-9.135168970465784;4063
38.72646178806998;-9.135617153808884;3083
38.7264775701772;-9.135841246119574;3086
38.72634579795285;-9.136191876560456;2598
38.72667246837515;-9.1363869879564;3177
38.726851584310204;-9.136708639245363;3523
38.727014919389774;-9.136806196781585;3903
38.7271940346731;-9.137127851380106;2841
38.72720981449899;-9.137351948390053;3148
38.72737314939594;-9.137449508167558;3656
38.72755226355829;-9.13777116714394;739
38.72756804244582;-9.137995266290451;1508
38.727583820928565;-9.138219365863009;1778
38.72759959900655;-9.138443465861599;1840
38.72761537667976;-9.138667566286236;1734
38.727646930811865;-9.139115768413562;1373
38.72749937291619;-9.139242304722572;2275
38.72767848332485;-9.13956397224499;1207
38.727546700057516;-9.13991461046009;3113
38.72756247496173;-9.140138713224587;3078
38.727578249461146;-9.14036281641509;3805
38.72759402355578;-9.140586920031565;5032
38.72762557053066;-9.141035128542448;3216
38.727672887956984;-9.141707444503542;2673
38.72768865962282;-9.141931550675817;2737
38.727704430883854;-9.142155657274033;3980
38.727735972191475;-9.142603871748275;2613
38.72778328111678;-9.143276196654107;2688
38.727651485284355;-9.143626837628146;2042
38.727224556540186;-9.144230539523349;2280
38.72692942380565;-9.144483599311188;2198
38.72665005516013;-9.144960765854076;2347
38.72650248739296;-9.14508729420165;2945
38.72633915470366;-9.144989714326764;563
38.72635491932306;-9.14521382216921;3617
38.72607554580904;-9.14569098479994;2136
38.725632836945735;-9.14607056349353;3228
38.72515860196874;-9.146001926117641;1580
38.724847699136625;-9.146030870012018;2336
38.724700128417446;-9.14615739423219;3220
38.724552557395555;-9.146283918072376;2071
38.724404986070994;-9.146410441532545;1965
38.72425741444371;-9.146536964612732;2052
38.72427317470385;-9.146761069000679;2190
38.72414136194866;-9.147111696081897;1091
38.724009547805416;-9.147462322776175;1387
38.72386197424927;-9.147588844067313;1849
38.72373015807502;-9.147939469778253;2088
38.723582583573254;-9.148065990093016;5259
38.723287433661724;-9.148319029582511;4705
38.72302379329157;-9.149020276265096;3326
38.72276014736939;-9.149721521399385;1353
38.72246499110394;-9.14997455459771;3359
38.72234891662806;-9.150549280581513;1019
38.72189042617854;-9.150704720549543;1668
38.721563764083214;-9.150509541815794;760
38.72123710188023;-9.150314364995959;1248
38.72094194160392;-9.15056739189269;150
38.72095769201388;-9.150791493432498;484
38.720825860746466;-9.151142107843476;1206
38.720499198919946;-9.150946929387812;858
38.720320118107765;-9.150625241054795;355
38.72000920597842;-9.150654165292819;2542
38.71986162459155;-9.150780676540448;2759
38.71987737383418;-9.151004775288476;960
38.71972979180448;-9.15113128593972;846
38.71930279137682;-9.1517349139215;200
38.718991877117396;-9.151763833496137;1852
38.71886003972846;-9.152114439526148;382
38.71856487045011;-9.152367454695973;2905
38.718401539921615;-9.152269864701532;3241
38.71822246346143;-9.15194817924373;1820
38.71788005570228;-9.151528908698891;2758
38.71753764717274;-9.15110964306143;3254
38.7175218997954;-9.150885550964404;4509
38.71692166254193;-9.149024179452256;3097
38.71674258018861;-9.148702514701652;1884
38.71656349727475;-9.148380852139079;2381
38.71653199337537;-9.147932683303202;2566
38.71620532976553;-9.147737533578058;3125
38.716026245170205;-9.147415877579602;2737
38.71599473845569;-9.146967715149687;2438
38.71581565236161;-9.146646063474607;2419
38.715784143089955;-9.14619790488281;3036
38.71576838784708;-9.14597382622546;1679
38.71573687614729;-9.145525670187904;528
38.71537869758668;-9.14488238407886;2997
38.71521536492551;-9.144784818909216;2205
38.71503627471361;-9.144463180257121;2465
38.71470960912877;-9.144268053593494;2475
38.71438294343703;-9.144072928843212;2701
38.71423536839719;-9.144199437936463;1982
38.714056277638434;-9.143877806006241;1609
38.713729611733;-9.143682685082569;1394
38.71340294572078;-9.143487566072162;2553
38.713239612674634;-9.143390007284422;3554
38.71322385403747;-9.14316594081108;1997
38.71337142817062;-9.143039432267296;613
38.71320809499568;-9.142941874763496;1261
38.72413769228754;-9.160421285783753;1634
38.724269550628;-9.160070650571642;1471
38.72440140758042;-9.159720014971597;2424
38.72451752610917;-9.15914525247798;1591
38.72463364135458;-9.158570490439645;1459
38.72460216376817;-9.158122239973414;1325
38.72473401357576;-9.15777160404526;1482
38.72470253287928;-9.157323355698823;1387
38.724850121104375;-9.157196843552297;1165
38.724818638107664;-9.156748596474761;1700
38.72496622534964;-9.156622083515005;2265
38.72495048290365;-9.15639796039797;2172
38.72478715349126;-9.156300351099349;2274
38.72473992352978;-9.155627986227787;363
38.72501934949773;-9.155150836556873;1963
38.72498785866133;-9.154702595421956;1474
38.72495636620533;-9.154254355989385;1248
38.72523578485508;-9.153777204327833;2734
38.724893376434544;-9.153357882231415;2559
38.724566715826725;-9.153162681134493;1290
38.724387636833534;-9.152840965854706;838
38.72406097593448;-9.152645768913223;957
38.72371856561537;-9.15222646143074;973
38.723228573708724;-9.151933674404898;1553
38.722559500619944;-9.151319190868078;1023
38.72223283886922;-9.151124007022277;971
38.721727095144345;-9.150607130943419;726
38.72140043299518;-9.150411953166637;974
38.721548012717065;-9.150285438984687;308
38.72122135038496;-9.150090263448982;824
38.72089468794522;-9.149895089827163;665
38.720715604591284;-9.149573404538824;1706
38.72083167739978;-9.148998693032466;319
38.72111107858368;-9.148521564539033;446
38.72168562852202;-9.147791400254372;1729
38.743644199062274;-9.139655248284154;573
38.74379174617873;-9.139528685804624;330
38.743939292992124;-9.139402122944947;943
38.74392350502279;-9.13917797361201;2161
38.744086839502444;-9.139275559705142;1962
38.74423438570971;-9.139148996085199;1989
38.74439772019949;-9.139246582493149;1936
38.74456105466202;-9.139344169379749;2008
38.74470860064089;-9.13921760505197;550
38.74488772350537;-9.139539344588938;2558
38.74521439223974;-9.139734521712798;2810
38.74536193836797;-9.139607956729662;2193
38.7455252727316;-9.139705545845766;2926
38.74568860706797;-9.139803135440538;2192
38.74634194414075;-9.140193498606441;1151
38.74666861251345;-9.140388683061529;1472
38.747306161103566;-9.140554896168874;235
38.74763282927793;-9.140750085083297;235
38.74795949734303;-9.140945275912578;325
38.74828616529886;-9.141140468656728;255
38.74861283314536;-9.14133566331578;447
38.74877616702761;-9.14143326136339;691
38.7492503810531;-9.141501889546959;594
38.74926616851026;-9.141726058378643;1135
38.7495928360286;-9.141921258782519;1202
38.74991950343748;-9.142116461101379;1022
38.75008283710087;-9.142214062978935;1096
38.75057283792676;-9.142506871484176;871
38.75089950500709;-9.142702079548151;810
38.75170038574135;-9.142965929616134;275
38.75219038593927;-9.143258750556798;391
38.75251705260075;-9.143453966911204;518
38.726585572195916;-9.150719060522876;4122
38.72674890323357;-9.15081665661547;4605
38.72656981763328;-9.150494942678137;5019
38.7269122342442;-9.150914253186611;5813
38.72741798094864;-9.15143116725257;3045
38.727581311786516;-9.151528766380093;4103
38.727744642597365;-9.151626365986184;4450
38.7282346348676;-9.151919167675835;3005
38.72825038797424;-9.152143292793598;3274
38.72841371861223;-9.152240894956138;4387
38.728577049223155;-9.152338497597263;4348
38.72856129624578;-9.152114371195152;729
38.72924612370996;-9.152953042344125;4507
38.73007852707891;-9.153665208544588;4682
38.7302418572896;-9.153762817256062;4207
38.73040518747316;-9.153860426446172;3820
38.729736114861275;-9.15324586080869;3212
38.729067040893476;-9.152631308392131;2623
38.72908279327199;-9.152855437146467;3709
38.72940945412083;-9.153050648020386;3980
38.729588536284204;-9.15337238528181;2306
38.72989944519084;-9.153343467920756;2327
38.72790797338116;-9.151723966070826;3843
38.7277288888919;-9.151402243220623;921
38.727402227113934;-9.151207045771338;3411
38.72723889618439;-9.151109447764549;4636
38.727565558016444;-9.151304644256706;2298
38.72776039589791;-9.151850489177436;1076
38.728087057309196;-9.152045691109633;2661
38.728740379807014;-9.152436100716963;3667
38.73120608685121;-9.154124342047457;824
38.775253463697766;-9.093263825702849;100
38.77550067570611;-9.092338008470666;85
38.775484777766906;-9.09211384686335;1164
38.7753214295804;-9.092016351873003;1220
38.77501063125712;-9.09204552300574;1526
38.774699832676276;-9.092074693907751;1048
38.77438903383788;-9.09210386457904;279
38.77422568565262;-9.092006371009195;1216
38.77391488656622;-9.092035541763726;1149
38.77360408722234;-9.092064712287527;1416
38.77314583590918;-9.092220544956977;253
38.772835035783324;-9.092249714474663;319
38.772671687645854;-9.09215222247462;1633
38.77236088727214;-9.092181392075549;1369
38.7719026338612;-9.092337221643472;317
38.77157593761656;-9.092142240005655;1495
38.77142848460662;-9.092268899494094;1461
38.77111768320338;-9.092298068172207;1468
38.7708068815428;-9.092327236619617;1573
38.77065942769509;-9.092453894638732;404
38.770185277449706;-9.092385572822344;1538
38.77003782306809;-9.092512229752202;405
38.76972702036867;-9.092541396962906;581
38.769416217411994;-9.092570563942923;904
38.76925286938047;-9.092473075396265;2289
38.76894206617626;-9.09250224245954;1098
38.76863126271483;-9.09253140929213;989
38.768467914675476;-9.09243392185186;964
38.7680096550204;-9.092589742265272;1010
38.76769885078744;-9.09261890840584;1192
38.76738804629735;-9.092648074315731;1410
38.767240589513655;-9.092774726344114;1148
38.76727237073264;-9.093223004053;1196
38.76730415033229;-9.093671283472482;1253
38.76732003952484;-9.093895423823692;1367
38.76718846918081;-9.094246214958261;551
38.76689355000596;-9.094499514529689;509
38.76674608996289;-9.094626163745382;743
38.76658274253188;-9.094528672879504;384
38.766271934800734;-9.094557830998713;333
38.765977013343594;-9.09481112687183;265
38.765666204821805;-9.094840283671322;255
38.765355396043;-9.09486944024022;793
38.76519204868803;-9.094771950465626;901
38.76488123966203;-9.094801107117881;796
38.76473377771445;-9.094927752686246;269
38.76442296816473;-9.09495690856339;196
38.76409627348645;-9.094761931376379;559
38.763785463699435;-9.094791087650837;663
38.76363800098858;-9.094917731421063;679
38.76332719067792;-9.09494688692042;694
38.76316384335473;-9.09484939950799;827
38.762853032797075;-9.09487855509069;1867
38.76282126405201;-9.094430297573973;1512
38.762805379072276;-9.094206169456973;1590
38.76278949368777;-9.093982041767541;1501
38.762626146090874;-9.093884557719537;476
38.76231533639257;-9.093913716819321;556
38.76215198877844;-9.093816233563684;298
38.76184117883321;-9.09384539274678;356
38.76167783120189;-9.093747910283497;918
38.761661945773504;-9.093523786667467;725
38.761630173702436;-9.093075540718143;701
38.761614287059764;-9.092851418384868;861
38.76145093914504;-9.092753938971974;2151
38.761287591203235;-9.092656460037519;2123
38.76097678213737;-9.092685623365236;2083
38.7608293207367;-9.092812264769027;2793
38.7605185111474;-9.092841427321611;2930
38.760207701301404;-9.092870589643583;2931
38.760060239063726;-9.092997229578454;2865
38.75974942869438;-9.093026391125324;2912
38.75943861806835;-9.093055552441585;2618
38.75929115499374;-9.093182190907571;2868
38.758980343844435;-9.093211351448755;2977
38.7586695324385;-9.09324051175934;2820
38.758522068527014;-9.09336714875647;3918
38.758211256597875;-9.093396308291995;3964
38.75790044441214;-9.093425467596944;3709
38.75775297966385;-9.093552103125242;3404
38.757442166954974;-9.09358126165515;3851
38.75713135398958;-9.093610419954468;3394
38.756836422515846;-9.093863687693572;1252
38.75668895632358;-9.093990320993253;120
38.69566660788002;-9.194075545605099;27543
38.69568225948432;-9.194299646996534;20473
38.69531065087521;-9.197942792281946;16419
38.695341938811296;-9.198391006476404;11317
38.6950778763211;-9.199092058980096;10036
38.69509351819194;-9.19931616712711;16071
38.69478252630735;-9.19934489407239;24912
38.694650491698766;-9.199695418543433;22077
38.69454973470099;-9.20049415929964;22784
38.69440205727805;-9.200620574646068;14494
38.69453409540476;-9.200270050749692;22422
38.69463485084773;-9.199471311048367;22713
38.69520990825952;-9.198741532923554;18585
38.69532629504572;-9.198166899167108;14152
38.69514733374711;-9.197845105403823;21478
38.695116044061216;-9.197396894188737;19178
38.69510039861084;-9.197172789217406;26329
38.69545832346593;-9.1978163725362;3061
38.69578495771757;-9.198011747402589;95
38.695948274803;-9.198109435553683;761
38.69566857272665;-9.198586384234119;340
38.6953575821719;-9.19861511420981;9773
38.69568421595722;-9.198810493250354;7677
38.695520899078026;-9.198712803490787;9126
38.69537322512755;-9.198839222367344;5081
38.69584753280949;-9.198908183488548;4695
38.69599520653432;-9.198781763906252;2214
38.69615852339774;-9.198879454460245;3333
38.69663283058103;-9.198948416553211;3503
38.69695946419544;-9.199143800685883;5701
38.697270454311855;-9.199115072150736;7552
38.69710713750701;-9.199017379529264;5625
38.69712278096221;-9.199241493470177;3944
38.69731738326736;-9.19978741717015;2877
38.6971853507331;-9.20013795347496;1555
38.697068957497414;-9.200712605657193;1527
