comments_disabled,id,shortcode,taken_at_timestamp,display_url,is_video,caption,comment_count,liked_count,preview_liked_count,owner_id,post_height,post_width,location_name,lat,long,h3,accessibility_caption,video_view_count
False,1843028528298157005,BmTwK6EH2PN,1533926143,https://instagram.frix7-1.fna.fbcdn.net/v/t51.2885-15/e35/38683586_695581424142771_479194393182470144_n.jpg?_nc_ht=instagram.frix7-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=IkA4Iy0VZrEAX845s_T&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT-gBOENWXPTgTYSHwblAM3n1of7faQ97A1S-KDXkFLMJg&oe=61FFC731&_nc_sid=b2a057,False,,,".
.
.
“ Jangan Rindu Berat, Biar Aku Saja,,,”
NOTE : FreshCam No Edit😍
.
Muse @syafira_rose 
Collection By @exoticdesign_bywulan 
Venue At @bernadyland_slawu 
Special Thanks To 📸 :
@andicipan 
@sigitchu 
@heripitiko 
@af7studio
.
Makeup For Photoshoot
Thankyou For Coming🙏🏻🙏🏻
@daninkwijaya_makeupartist .
. .
 #makeupjember 
#wedding 
#mualumajang 
#muabondowoso 
#muajember 
#muasitubondo
#makeuphitsjember 
#weddingmakeup 
#flawlessmakeup 
#modelmalang
#instagood
#makeupartistjember
#photography
#jemberhits
#riasjember
#makeupwedding 
#makeuppengantin
#makeupwisuda 
#riaspengantinjember 
#modeljember
#makeupjemberhits 
#makeuptutorial
#like4like 
#weddingday 
#naturalmakeup
#mualombok
#instagood
#daninkwijayamua NOTE : FreshCam No Edit😍
.
Muse @syafira_rose 
Collection By @exoticdesign_bywulan 
Venue At @bernadyland_slawu 
Special Thanks To 📸 :
@andicipan 
@sigitchu 
@heripitiko 
@af7studio
.
Makeup For Photoshoot
Thankyou For Coming🙏🏻🙏🏻
@daninkwijaya_makeupartist .
. .
 #makeupjember 
#wedding 
#mualumajang 
#muabondowoso 
#muajember 
#muasitubondo
#makeuphitsjember 
#weddingmakeup 
#flawlessmakeup 
#modelmalang
#instagood
#makeupartistjember
#photography
#jemberhits
#riasjember
#makeupwedding 
#makeuppengantin
#makeupwisuda 
#riaspengantinjember 
#modeljember
#makeupjemberhits 
#makeuptutorial
#like4like 
#weddingday 
#naturalmakeup
#mualombok
#instagood
#daninkwijayamua",0,56,56,1554074831,1350,1080,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1842146252188448266,BmQnkGaAnYK,1533820967,https://instagram.frix7-1.fna.fbcdn.net/v/t51.2885-15/e35/38097016_245255082766142_2073669210474545152_n.jpg?_nc_ht=instagram.frix7-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=QlCyBc7UKmoAX-f9_wd&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT9vu67Og53UXCz_MDhGRdAEcSYeuVNi8FANF9Uv64Z2iA&oe=61FFCB3E&_nc_sid=b2a057,False,,,"Sans Ae semuanya,Ips 1,Ada Cowo Cantik
#ips",1,17,17,8368952163,937,750,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1841902781567182148,BmPwNIuHaVE,1533791943,https://instagram.frix7-1.fna.fbcdn.net/v/t51.2885-15/e35/38531092_605652993168787_8554518867202801664_n.jpg?_nc_ht=instagram.frix7-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=UNMCY5_ksW8AX-Mwdf9&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT_N2c2gkzNrxhl2-xlITv4JzCutzMnWn5m3CjTWwzQMGw&oe=61FEF852&_nc_sid=b2a057,False,,,milea telah menjadi milikku,3,17,17,2090815282,1080,1080,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1840786495623933209,BmLyZCbAC0Z,1533659023,https://instagram.frix7-1.fna.fbcdn.net/v/t51.2885-15/e35/38057963_328767894333278_1131606595529080832_n.jpg?_nc_ht=instagram.frix7-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=WE2f3n-fCR0AX8GfB5I&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT9N7HCxOYEuwD_xk9dfT4B85o1P8fPTYxJCOt4Js2Vxmw&oe=61FB142D&_nc_sid=b2a057,True,,429.0,"Iqbaal Ramadhan, satu dari jutaan anak muda Indonesia yang beruntung. Awal kemunculannya dihujat karna dianggap terlalu kecil dan menye-menye untuk bernyanyi dalam sebuah boyband cilik bernama Coboy Junior.

Sekarang, dia otw menjadi aktor profesional. Debut aktingnya di film Dilan 1990 jelas mencuri perhatian para Iqbaal lovers seantero Indonesia.

Ya, inilah Iqbaal saat sedang break syuting untuk film terbarunya, Bumi Manusia besutan sutradara kondyang Mas Bramantyo. Boleh kok meremehkan perannya sebagai Minke, tapi kalau bisa adil, mbok nonton dulu filmnya nanti.

Pengen banget sehati sama @iqbaal.e? Beli gih @mamahkejogja tapi jangan ajak istri Iqbaal. Nanti dia manjha :)",6,51,51,355571850,410,750,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1839693206164142220,BmH5zlRHPiM,1533528541,https://instagram.frix7-1.fna.fbcdn.net/v/t51.2885-15/e35/38011437_472032423268577_3214894526996938752_n.jpg?_nc_ht=instagram.frix7-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=f4h0QUPMsPwAX-YgW_6&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT8fjm9tbtMLOMWo1BA_9X4o0G1iV4BUUGgkzdt5aNJxVw&oe=6200E42F&_nc_sid=b2a057,False,,,Aku ramal nanti kita bertemu di akhirat,0,7,7,5774599740,480,480,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1839294951848734179,BmGfQOCHO3j,1533481066,https://instagram.frix7-1.fna.fbcdn.net/v/t51.2885-15/e35/38056640_1722561674529429_6554001848951373824_n.jpg?_nc_ht=instagram.frix7-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=qT8QynMIlFgAX-RUVOO&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT8OX_aaVO0E_LUf6V1OmjLeRiE_5MY_1PMzlcKFTD0Wtw&oe=61FFCE8D&_nc_sid=b2a057,False,,,"Ajari Aku Mengatur RINDU!!!!
#hitzkekinian 
#Dilannya",2,18,18,7209564227,810,1080,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1838433262525801879,BmDbU_UHOWX,1533378344,https://instagram.frix7-1.fna.fbcdn.net/v/t51.2885-15/e35/38254909_212873722716643_6230340290415165440_n.jpg?_nc_ht=instagram.frix7-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=JpBdfT8F_joAX8Rsf4F&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT-_lbvWHgaMiUOme-T4veoLaZNz6YTGJgH991xo_fo-fQ&oe=61FF23FF&_nc_sid=b2a057,False,,,I'm so so happy 😚,2,168,168,6757747364,480,480,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1837876329175642221,BmBcsitnPBt,1533311953,https://instagram.frix7-1.fna.fbcdn.net/v/t51.2885-15/e35/37398477_266803200716810_3371802129135042560_n.jpg?_nc_ht=instagram.frix7-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=98cpjwApeRsAX-t5I0a&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT88QO0dWYmcC_q2nIfwZ4-rCOjwJZ2gKS4Q6v7e_dfqtg&oe=61FF0111&_nc_sid=b2a057,False,,,"Ceritanya mau jalan ,eh dipoto",0,4,4,6737688200,1080,1080,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1836247841674518717,Bl7qa7ilmC9,1533117822,https://instagram.frix7-1.fna.fbcdn.net/v/t51.2885-15/e15/37396510_379606295905203_7342866347702878208_n.jpg?_nc_ht=instagram.frix7-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=ju30kcjVPiwAX_57OjP&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT-tpeuH_X3AIyPMP0m-dncZ-sVzZXGy3QCkV5fCGvKq-A&oe=61FB007C&_nc_sid=b2a057,False,,,"Rindu Sendiri - OST Dilan 1990, Rockabilly Cover
-
kalo ga bagus maapin....
-
the name also I’m not a professional singer (namanya juga saya bukan penyanyi profesional)
-
kang genjreng: @indrabayu_ibm",15,102,102,1453178162,421,750,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1835396022780604257,Bl4ovVYAK9h,1533016277,https://instagram.frix7-1.fna.fbcdn.net/v/t51.2885-15/e35/37165152_227789021407817_6243104890269204480_n.jpg?_nc_ht=instagram.frix7-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=niWKDctoh1AAX-HIQ_O&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT-V8oG-Qn9o0psp7mqNn7A4nCKjVxiuUKwwvNqpYFDjQg&oe=61FF5DB2&_nc_sid=b2a057,False,,,"Kok menggoda yaaa? 🤣
Photo by @robby_wd 🔝",10,368,368,25341355,1350,1080,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1833846161291613605,BlzIV4YgBWl,1532831519,https://instagram.frix7-1.fna.fbcdn.net/v/t51.2885-15/e35/37508251_936314713235861_1554243630997176320_n.jpg?_nc_ht=instagram.frix7-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=RffjzaeV46kAX8kUmmR&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT8uCBgM9Nylxgox0BnXGYOTf33q-BQb0wv6OU1Gd7KUkA&oe=61FF4B57&_nc_sid=b2a057,False,,,Mileia,0,8,8,8248511638,1080,1080,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1832141461510921578,BltEvO_n51q,1532628590,https://instagram.frix7-1.fna.fbcdn.net/v/t51.2885-15/e35/37380254_1915068532126711_8390320214482354176_n.jpg?_nc_ht=instagram.frix7-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=SBfd0-IfzgYAX_mcr4k&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT_p0WKMfjgSyHzCM082qXhOSOCiuaIwa4c8ngEV2wYkqw&oe=61FBA674&_nc_sid=b2a057,True,,107.0,"Dilan 1990
""Jangan rindu berat kamu gak akan kuat biar aku saja""
#dilan1990
#indomusikvideo 
#indonesia 
#indomusik 
@indomusikgram @covermusik.id @videomusikviral @indozonemusic @coversong @indovidgram @videomusikgram
@videomusikkeren
@indoakustik 
@vocalpus #indomusikgram #videomusikviral
#videomusikgram #covermusikindo
#videomusikkeren #indovidgram #vocalplus #indozonemusic",0,20,20,4009535756,422,750,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1831191107319318241,Blpspwrn0bh,1532515012,https://instagram.frix7-1.fna.fbcdn.net/v/t51.2885-15/e35/37542828_229336574378421_6088617102770438144_n.jpg?_nc_ht=instagram.frix7-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=LgKIEItbcAsAX95p2tu&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT_jsLnxa3oxigFcgLOQf_zeGhdLGnyzuR3k0zSRUI7ojg&oe=61FF24B2&_nc_sid=b2a057,False,,,Mas kurang apa dek?,5,46,46,3117785435,1080,1080,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1829884584257388335,BllDlWQn_8v,1532359262,https://instagram.frix7-1.fna.fbcdn.net/v/t51.2885-15/e35/36856320_291191314777796_804459546478116864_n.jpg?_nc_ht=instagram.frix7-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=j5KG_d7uGn4AX_sL6MD&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT-rOSupicnaHVLPt8kRV8DJmWDYEccmWcVeUdyNfFC_Gw&oe=61FF2A10&_nc_sid=b2a057,False,,,Region 3 💙,2,125,125,386565141,639,1080,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1829040311016816809,BliDnjiBwCp,1532258617,https://instagram.frix7-1.fna.fbcdn.net/v/t51.2885-15/e35/36745509_305941899975517_4138306873524748288_n.jpg?_nc_ht=instagram.frix7-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=WYmIyU4F8jcAX9v8dTm&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT-sbHdOlH2wyVrX4PXGa1-cOVK6GEEyw-qN7vKums8oqA&oe=61FF1F0B&_nc_sid=b2a057,False,,,"Classic of motorcyle
#costum
#motocyle
#raw",0,13,13,1457915664,1350,1080,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1827837311557987922,BldyFm-nm5S,1532115209,https://instagram.frix7-1.fna.fbcdn.net/v/t51.2885-15/e35/37096260_180003529537043_4506469975489249280_n.jpg?_nc_ht=instagram.frix7-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=QSdkGBRFQWoAX_zp5b4&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT9FRKmqlUE0_KO2zwyMg0Dy6v44ZvWzBf4yjclUWXgVgQ&oe=620008F0&_nc_sid=b2a057,False,,,"Seng lio sekolah golek ilmu,lah aku sekolah golek sangu😩

#smk #masasmk #masamasasma #masamasasmk #pelajar #pelajarhitz #pelajarpurbalingga #dilan1990 #dilan #miripdilan",0,91,91,2369742246,718,1080,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1827670114066340471,BldMEkLhZp3,1532095277,https://instagram.frix7-1.fna.fbcdn.net/v/t51.2885-15/e35/36981767_1614977765292351_5963432756145815552_n.jpg?_nc_ht=instagram.frix7-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=wnyNtG2cXlAAX8CQSrB&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT8tmcM6homO4IJu_XfpPnoYRYau7hLJaSwBOmied1T7bQ&oe=61FFF1C9&_nc_sid=b2a057,False,,,"pliss banget sungguh!
.
#pbakiainpurwokerto2018 
#pbakfebiiainpurwokerto2018",0,43,43,2622072303,467,640,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1827554131074854703,Blcxsymg68v,1532081451,https://instagram.frix7-1.fna.fbcdn.net/v/t51.2885-15/e35/36885634_293780618036099_1751699641419694080_n.jpg?_nc_ht=instagram.frix7-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=3Wfc5ksTYssAX_zjGSI&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT8MUgoewEUYcUjVyUYp0EC-8Brsvy0KlpxU3VzdJiPuYw&oe=61FF1EFF&_nc_sid=b2a057,False,,,"TONTON CHANNEL YOUTUBE GARASI DRIFT MENGULAS TENTANG NISSAN S13 DAN JANGAN LUPA SUBCRIBE
#garasidrift #youtube #speedtuner #speedtuner_indonesia #kreasianakbangsa",19,963,963,180557871,774,1080,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1826914517314715802,BlagRL3jECa,1532005203,https://instagram.frix7-1.fna.fbcdn.net/v/t51.2885-15/e35/36768334_633843506985815_1128920286758961152_n.jpg?_nc_ht=instagram.frix7-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=gIqMbcJKiewAX9jTqT8&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT_Y497WkRvihhbmhY_pmcIzqKhIbvEEpOSiAGAXRm2TRA&oe=61FF810B&_nc_sid=b2a057,False,,,Follow @najwan_official,2,8,8,8018614128,640,640,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1825851206464831772,BlWuf-eDgEc,1531878446,https://instagram.frix7-1.fna.fbcdn.net/v/t51.2885-15/e35/36993473_806501709555144_2288157343206080512_n.jpg?_nc_ht=instagram.frix7-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=42Z7cJJHUmkAX-mC0MT&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT8jhF_OxKOxUrWrdD6VlP0XKr3Qo8I73f-a0r7QZlbIiA&oe=62008A5E&_nc_sid=b2a057,False,,,"Dompet Djeprut Clothing ready Boss!! 👏👏👏 Material bahan
- Kulit Sintetis - Screen emboss + Free Gantungan dompet atau bungkus dompet
+ free sticker cutting 
Untuk order/pemesanan silahkan whatsapp aja!! Wa : 082217714992 real account!!! #dompet #dompetkulit #dompetdistro #dompetkeren #dompettralvel #dompetwallet #dompetlongwallet #dompetcowo #dompetcewek #dompetbandung #like4like #like4follow #follow #anakrantau #anakrantausingapura #anakantauIndonesia #anakrantaumalaysia #anakrantauhongkong #anakrantautaiwan",0,2,2,3582628288,957,1080,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1824836987484685531,BlTH5JcBMTb,1531757542,https://instagram.frix7-1.fna.fbcdn.net/v/t51.2885-15/e35/37178217_1798485830236952_1695273950222745600_n.jpg?_nc_ht=instagram.frix7-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=7cS7ZAKjGb8AX8izz7e&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT9Le5hO6PXP9CxLXrTWUPhe1OsWsoBCct4CJNxBuvQ8Og&oe=61FF1251&_nc_sid=b2a057,False,,,"Jangan bilang ada yg berani ganggu kamu, karna nanti oramg itu akan menghilang😏",3,35,35,7311291304,497,750,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1823300360376088156,BlNqgR7DvZc,1531574362,https://instagram.frix7-1.fna.fbcdn.net/v/t51.2885-15/e35/36159758_251813168944687_1664507939840327680_n.jpg?_nc_ht=instagram.frix7-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=Smsv6BHlu7UAX-RKPWW&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT-1-D4BlE8u4dCpCL_qANr3cxDwPlEaZsOhaqrKIGQ-Hg&oe=61FB720E&_nc_sid=b2a057,False,,,"@iqbaal.e - Rindu Sendiri.
""Biar dia, merindukanmu sendiri. Jangan resah, dia pasti fikirkanmu, walau kau tak tau... hingga di ujung malam."" 🎶 :"")
.
.
Sorry for the false pitch, sudah lama nggak nyanyi😭😭 and i miss the stage, somebody ajakin manggung phliz :"")🎤🎶
.
.
#musicgram #singing #indomusikgram",20,431,431,324479487,480,480,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1823072705048261308,BlM2vdYHLK8,1531547223,https://instagram.frix7-1.fna.fbcdn.net/v/t51.2885-15/e35/36517930_439623269848570_6365182631214055424_n.jpg?_nc_ht=instagram.frix7-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=-YnzEN30crsAX_xj9on&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT9v5agLjc2NsMqkcIhYAKP5RiVkyFJnMY5ELiwS31FXKA&oe=61FF3530&_nc_sid=b2a057,False,,,,0,31,31,7949159844,640,640,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1823002725543400732,BlMm1H4lVUc,1531538881,https://instagram.frix7-1.fna.fbcdn.net/v/t51.2885-15/e35/36650039_839760836228977_1398498307138912256_n.jpg?_nc_ht=instagram.frix7-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=3wh3b8Dk6K8AX9iink7&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT-FuOoGsvafTJhRMqOdGd7O9azHsHjSY3CIxgaCUG3uyQ&oe=61FF19E4&_nc_sid=b2a057,False,,,"Jangan angkat aku, berat. Kamu gak akan kuat. Biar aku saja (Tata, 1990)
😁",12,220,220,549970696,718,1080,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1822626071507790572,BlLRMFelmrs,1531493980,https://instagram.frix7-1.fna.fbcdn.net/v/t51.2885-15/e35/36644725_255087838631463_7725039130475757568_n.jpg?_nc_ht=instagram.frix7-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=bjgMY5rYCokAX87k5QK&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT-CEswcvZ4SCQaL0b5VsV3Txm4biNsj9XqsDEi9BbGtjA&oe=62006E72&_nc_sid=b2a057,False,,,"""Milea..kamu ngga akan kuat memikul batu itu.. ""Wkwkkw 😆😆😆😆
#demam rindu dilan 😅😅",0,23,23,6769332932,1350,1080,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1822226848499646182,BlJ2aoFAD7m,1531446389,https://instagram.frix7-1.fna.fbcdn.net/v/t51.2885-15/e35/37148223_2122419571336533_850084378473136128_n.jpg?_nc_ht=instagram.frix7-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=JxWiJcwcUB0AX9qvRbA&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT92xNHIoGB4bd6b1c2LsEVNkxe6R7_e5n8bQolT2LcLJQ&oe=61FF899E&_nc_sid=b2a057,False,,,Aku manis gak???,4,16,16,8183352077,750,750,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1821917141287218134,BlIv_ywnqvW,1531409469,https://instagram.frix7-1.fna.fbcdn.net/v/t51.2885-15/e35/36583371_415262115654316_4722131961437487104_n.jpg?_nc_ht=instagram.frix7-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=yqt2i8IjoTAAX-MU-cN&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT_fWrtVya-s-DjatAp40yRxpTG2Pj6UVwZV9PTabeKZ9g&oe=61FFCBA8&_nc_sid=b2a057,False,,,"Kalian anggap Bowo apa? 💛
#bowo #lfl #likeforfollow #muserbowo #followersaktif #bowoo #bowoalpenliebe #bowoganteng #bowo #bowotiktok #aplikasiandroid #bowoalpenliebe #ajengfazhh #nisasabyan #nurani #iqbal #dilan1990 #iqbalkecil",7,89,89,7685805114,750,750,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1821901735649350769,BlIsfnJDBRx,1531408367,https://instagram.frix7-1.fna.fbcdn.net/v/t51.2885-15/e35/36597645_2044588375806833_5493767946205396992_n.jpg?_nc_ht=instagram.frix7-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=dujuw5xQTBAAX8QATYM&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT_7JSkC0QUrBrdE1uXzulxk0nYbASReEWPYVXt65GKO9g&oe=61FB211D&_nc_sid=b2a057,True,,906.0,"Di sela-sela kesibukan, Dilan tetap saja meluangkan waktunya untuk bersenda gurau dengan Milea !! 😁😄😊
.
.
.
.
.
@tiktoklucu @tiktoklokal @tiktok_sea @tiktok_show @tiktokgeneration @iqbaal.e  @vaneshaass @tiktokmuserindo @tiktok_indo @dilanku @tiktok_japan @tiktokgenerasid @tiktok.indo @sharetiktok @tiktoknusantara #tiktoklucu #tiktoksea #tiktokid #tiktokupdates #tiktokmuserindo #tiktokers #dilanku #dilan1990 #milea1990 #noveldilan #iqbalramadhan #vaneshaprescilla #vidoftheday #vidgramindo #keepromantic",1,419,419,1370277183,568,640,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1821427922072027961,BlHAwt3FMM5,1531351150,https://instagram.frix7-1.fna.fbcdn.net/v/t51.2885-15/e35/36537839_236613700281426_8973155149224607744_n.jpg?_nc_ht=instagram.frix7-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=u53Ky4usHhMAX_qdS3f&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT9ysAVMpoEYCx5TBppcB4QMhqqpJ_1NS_0UnAChbNQfRg&oe=62001A78&_nc_sid=b2a057,False,,,Keluarga dilan,0,6,6,8040742149,1080,1080,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1820907702646548062,BlFKehxBSZe,1531289135,https://instagram.frix7-1.fna.fbcdn.net/v/t51.2885-15/e35/36148042_249532778966150_710730354918424576_n.jpg?_nc_ht=instagram.frix7-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=hsiBJ5T7hBgAX93z2-q&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT_POWOPm0OAQAwBrOf1AVMvBlpKiyVBRMJLJZ5fCEJsRw&oe=62007B98&_nc_sid=b2a057,False,,,"“Dia yang memberikanku pelajaran bahwa cinta sejati adalah kenyamanan, kepercayaan dan juga dukungan.
Kalau kamu tidak setuju, aku tidak perduli.”
Dilan 1990
.
.
#calligraphy #roundhand #copperplate #thedailycalligraphy #kaligrafina #belmenid #quote #dilan1990 #tyxca #typeyeah #goodtype #jktyp #dioneklesia",0,190,190,1190095250,1080,1080,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1819703970216471931,BlA4x6lHu17,1531145639,https://instagram.frix7-1.fna.fbcdn.net/v/t51.2885-15/e35/36159659_169281190604800_4949491870636965888_n.jpg?_nc_ht=instagram.frix7-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=O2KJaHiByPsAX-4r_JO&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT-W6NZ4hHoqOOj2Bn6cD0pzaz_E0zeYgdn6g_6h5rnicA&oe=61FF4568&_nc_sid=b2a057,False,,,"#Repost @shoprett (@get_repost)
・・・
Terima kasih wahai kamu yang telah mengukir kebahagiaan disetiap gerutan waktu seorang hamba 
شُكْرًا كَثِيْرًا
#suksesmaba2k18
#putihabuabukuasik 
#ikiputiabuabuku 
#masasma 
#santrikeren 
#ravinalhazen 
#rvnlhzn 
#hitzdarululum",0,172,172,4895462823,1080,1080,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1819642223937767475,BlAqvY4HMgz,1531138278,https://instagram.frix7-1.fna.fbcdn.net/v/t51.2885-15/e35/36136928_1899211890371874_5485009842168922112_n.jpg?_nc_ht=instagram.frix7-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=cGooFcPR9bIAX-E62A4&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT8j39rsb-owYDtYG_JffAnQOJD_tsUgW2_o2RAA3bfo1Q&oe=6200B4F0&_nc_sid=b2a057,False,,,"Aku pernah sakit, tapi tak pernah sesakit ini ~",2,54,54,4372338763,1080,1080,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1818857157500720477,Bk94PKyAdVd,1531044691,https://instagram.frix7-1.fna.fbcdn.net/v/t51.2885-15/e35/35999755_249856892268564_733974941262675968_n.jpg?_nc_ht=instagram.frix7-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=MGm1yfIAx2cAX8FBit8&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT_m41gVeQGCYJro7WybLr7czWrXgGI3eLUTTAnOLQoZ4g&oe=620062B1&_nc_sid=b2a057,False,,,Tadi pagi nyamper Dilan olahraga pagi dan sarapan bubur...👻👻👻,7,79,79,30077268,1350,1080,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1818127187350603776,Bk7SQtGg0gA,1530957672,https://instagram.frix7-1.fna.fbcdn.net/v/t51.2885-15/e35/35575180_631439367225996_7230287931955478528_n.jpg?_nc_ht=instagram.frix7-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=pWzSPW4nZ5AAX_bG7VS&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT-qRRGmL7z70BkF-c29QeqHk9Bi6s_nkb6LsBAjTv7YOg&oe=61FFE7C5&_nc_sid=b2a057,False,,,Kroket itu makanan apa sih?,3,15,15,2539443227,480,480,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1817357023252510908,Bk4jJV5Bvi8,1530865861,https://instagram.frix7-1.fna.fbcdn.net/v/t51.2885-15/e35/36484131_629129277445654_9005425364528267264_n.jpg?_nc_ht=instagram.frix7-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=bTciE0FGo60AX_81WWZ&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT831XrUKPOSfybb_2vtswYiyfhishQ6hhYCfmfAo0Ugsg&oe=61FFA5B1&_nc_sid=b2a057,False,,,Dilan KW 1990,0,106,106,5648368890,1080,1080,Dilan 1990,-6.91278,107.606,878c1479effffff
